Date,Close,Volume (BTC),Close (ETH),Volume (ETH),Close (USDT),Volume (USDT),Close (BNB),Volume (BNB)
16-02-2019,3629.787598,5934744052,123.2602158,2905833287,1.00326395,4506743621,9.129250526,65705040
17-02-2019,3673.836182,7039512503,133.598877,4236081130,1.000956059,5746888553,9.216046333,66977126
18-02-2019,3915.714355,9908216640,146.0983734,5387525773,1.005452991,9082574152,9.634435654,79003060
19-02-2019,3947.094482,9933626655,145.3461914,5310842625,1.007616043,9304885086,10.56307793,128091178
20-02-2019,3999.820557,8693373948,149.5543365,4500094965,1.006978035,8091720630,10.96605587,118033473
21-02-2019,3954.118164,7775128102,146.1308441,3995766856,1.004418015,6765318432,10.49289227,85754656
22-02-2019,4005.526611,7826525254,149.092453,3731099284,1.008540034,6931449681,10.83711529,82256314
23-02-2019,4142.526855,8922258316,158.7954254,4519468458,1.008528948,8122320488,10.78180122,81628102
24-02-2019,3810.42749,10794227451,135.8526611,5957715043,1.012045979,11405442806,10.11309338,113588899
25-02-2019,3882.696289,9318796067,139.8228607,4914392068,1.015051961,9138604588,9.842012405,146043498
26-02-2019,3854.35791,7931218996,138.0896759,3791292839,1.010846972,7159288173,9.521595001,88437694
27-02-2019,3851.047363,8301309684,136.1259613,4469776860,1.009045005,7569906987,9.899131775,93800328
28-02-2019,3854.7854,8399767798,136.7462463,4535438953,1.010066986,7911756336,10.36517811,100626963
01-03-2019,3859.58374,7661247975,136.4436188,3756124824,1.006868005,6628411253,11.39321709,117838677
02-03-2019,3864.415039,7578786076,134.206955,3747176425,1.011415958,6623334103,11.8697443,120807894
03-03-2019,3847.175781,7253558152,132.2494202,3454374053,1.010220051,6148316202,11.53790283,89868246
04-03-2019,3761.557129,9029175788,127.7741241,4008171341,1.011616945,8129567032,11.54594517,89421231
05-03-2019,3896.375,10174126415,137.8223877,4764849990,1.011154056,9791470887,13.8119669,237026335
06-03-2019,3903.942627,9175291529,138.7893524,4589054219,1.010583043,8754632122,14.51794624,191016822
07-03-2019,3911.484375,9584165519,138.0345001,4339206292,1.008474946,8964016754,15.14588642,236520320
08-03-2019,3901.131592,10638638944,135.1270752,4678816794,1.009524941,9170949582,14.36693573,227303083
09-03-2019,3963.313721,10796103518,137.965332,5011918715,1.005975962,9012563866,14.56587887,160640089
10-03-2019,3951.599854,9713267607,136.7586823,4578438499,1.008821964,7993146408,14.49443913,140866074
11-03-2019,3905.227295,10125901903,133.8340302,4689807419,1.008780003,8754662156,14.51441383,152327295
12-03-2019,3909.15625,9809887079,134.4428864,4709988000,1.006597996,8193056943,15.40613079,169525508
13-03-2019,3906.717285,9469184841,133.2630768,4265162099,1.01008296,7861726433,15.11512375,145402739
14-03-2019,3924.369141,10480789570,133.7115936,4476532147,1.010707021,8089597848,15.05110359,137039682
15-03-2019,3960.911133,9394210605,137.6917877,4506861856,1.00980103,8024364516,15.07710171,124146334
16-03-2019,4048.72583,9856166973,142.3981781,4839003569,1.010961056,9333467997,16.11901093,143423670
17-03-2019,4025.229004,8221625400,140.0005493,3827157729,1.009217978,7070867589,15.76114559,131687083
18-03-2019,4032.507324,9646954186,139.3746033,4551739879,1.010946989,8604028178,15.6820116,132882167
19-03-2019,4071.190186,9344919956,140.5191956,4251488129,1.014009953,8243478388,15.69359493,216950178
20-03-2019,4087.476318,10175916388,140.6863556,4664134462,1.010557055,9474331302,15.28002262,136054765
21-03-2019,4029.326904,10831212662,136.6360626,5087247796,1.011736035,10022422933,14.51739311,152779939
22-03-2019,4023.968262,9252935969,137.1814423,4490899266,1.007622004,8043069056,15.26642418,149753510
23-03-2019,4035.826416,9578850549,138.2398682,4436568613,1.007351995,8252465265,15.23599529,143128548
24-03-2019,4022.168213,9144851065,136.9869232,4266845458,1.005638003,7789146127,17.28535652,314554203
25-03-2019,3963.070557,10359818883,135.0310211,4480516753,1.007552028,9042276853,16.84100723,199413830
26-03-2019,3985.080811,10707678815,135.4603577,4499271679,1.010339022,9075098633,16.33566475,186112032
27-03-2019,4087.066162,10897131934,140.9881592,5228240093,1.012253046,10893307729,16.78134346,202275822
28-03-2019,4069.107178,9353915899,139.4164734,4163212475,1.010851979,8064353737,16.80533028,189454288
29-03-2019,4098.374512,10918665557,142.4974213,5125602702,0.998495996,9802241562,16.51014137,172002338
30-03-2019,4106.660156,9732688060,142.0926819,5144662127,1.000349045,9083798415,16.93221283,182021376
31-03-2019,4105.404297,9045122443,141.5140991,4249050197,1.000558972,8108743211,17.40167046,199990283
01-04-2019,4158.183105,10157794171,141.8303223,4611999536,1.003026009,9569263475,17.9505024,202977286
02-04-2019,4879.87793,21315047816,163.9617462,9826645698,1.008167028,21843762437,19.78978348,264406306
03-04-2019,4973.021973,22899891582,161.4588013,10622456246,1.00750196,26557549335,18.7530632,254862222
04-04-2019,4922.798828,18251810240,158.052536,7953123529,1.005421042,19847220123,19.14268875,214630296
05-04-2019,5036.681152,16837325387,165.5148468,7531316908,1.007009983,16216708300,19.45346642,181774781
06-04-2019,5059.817383,16929795194,165.9472046,7167016221,1.003662944,16693450474,19.1156292,155317547
07-04-2019,5198.896973,16655416140,174.5316467,7596176020,1.004601002,16782653244,19.11027145,149525473
08-04-2019,5289.770996,17154113634,180.2588196,9304964610,1.008983016,17972924418,18.11370277,178255322
09-04-2019,5204.958496,14722104361,176.1145782,7632529578,1.007853031,14315304509,18.43505287,203380139
10-04-2019,5324.551758,15504590933,177.3374786,7856924879,1.003762007,15995091262,18.24857903,180291307
11-04-2019,5064.487793,16555616019,165.4970245,7859383417,1.005609035,17391967979,17.70047951,159364357
12-04-2019,5089.539063,13675206312,164.7363281,6237185309,1.007194996,13546700426,18.43427086,171773154
13-04-2019,5096.586426,10823289598,164.5133514,4959301561,1.00673902,10655745799,18.71979713,167393154
14-04-2019,5167.722168,10391952498,167.8385162,4846298303,1.005378008,9870255987,19.49201965,189084742
15-04-2019,5067.108398,12290155061,161.574173,5672311824,1.001209974,12810459909,19.40242577,176699111
16-04-2019,5235.55957,11618660197,167.6234436,5180105341,1.010522008,10983003413,19.82745552,174830782
17-04-2019,5251.937988,12438480677,166.9507599,5596102715,1.006307006,11369931706,19.60334969,186563033
18-04-2019,5298.385742,13256489918,173.8140259,6971581464,1.004994988,12499290660,22.03847885,376729341
19-04-2019,5303.8125,13780238655,173.7084351,6541053061,1.005918026,12376436010,24.47528076,397681147
20-04-2019,5337.88623,13169647522,173.7512665,6142567812,1.005203009,11106675016,25.00752831,311312466
21-04-2019,5314.53125,13731844223,170.046524,6005571688,1.006657004,12526292374,24.19382858,281288778
22-04-2019,5399.365234,14601631648,171.8746643,6094878077,1.006088972,12392918470,23.90810966,254544860
23-04-2019,5572.362305,15867308108,171.4477997,7097827092,1.008322954,13668552021,22.87626076,264898474
24-04-2019,5464.866699,17048033399,165.8260956,7351304156,1.005563974,15689022306,23.12906837,259839247
25-04-2019,5210.515625,15330283408,154.4593964,6820332362,0.992807984,13786916955,22.24310684,244068802
26-04-2019,5279.348145,16812108040,156.3470917,7505283355,0.991102993,15229200868,22.86942863,253113255
27-04-2019,5268.291016,13111274675,158.4349365,5863109118,0.994750977,10698521526,22.34158707,205615716
28-04-2019,5285.13916,12819992056,157.2950745,5379894433,0.993873,10548623452,22.89933968,222693167
29-04-2019,5247.352539,13735490672,155.2019958,6053776253,1.000370026,12221464798,21.70506668,201243334
30-04-2019,5350.726563,13878964574,162.1660309,6275803460,1.006049037,12702033347,22.12783623,190326179
01-05-2019,5402.697266,13679528236,160.8183441,5789172433,1.002150059,11389167590,21.95362091,180070221
02-05-2019,5505.283691,14644460907,162.1227875,6044171062,1.001149058,12403603820,23.59193039,228233321
03-05-2019,5768.289551,18720780006,167.9524078,7299410672,1.001222014,16697196560,23.74962807,218859579
04-05-2019,5831.16748,17567780766,164.0265808,6658100049,1.000478029,15580791271,22.88483238,193177736
05-05-2019,5795.708496,14808830723,163.4506989,5938415562,1.002275944,12450308259,23.01995277,171107466
06-05-2019,5746.807129,15737171804,172.6532135,7540096853,0.999545991,14133150896,22.20663452,175856220
07-05-2019,5829.501465,18026409033,169.7986603,8411140170,0.998014987,16055442570,20.86417961,171922295
08-05-2019,5982.45752,15320605300,170.9481659,6416569598,1.001374006,12724666198,20.75267601,247852849
09-05-2019,6174.528809,16784645411,170.2893066,6546914198,0.999280989,13582927983,18.82835579,204395709
10-05-2019,6378.849121,19419875368,173.142746,8036919053,1.001101971,16345518855,19.59810829,209097573
11-05-2019,7204.771484,28867562329,194.3043365,12578331654,1.000759006,26823706394,21.04944229,298063616
12-05-2019,6972.371582,27773333680,187.3253174,10326050090,0.995634019,26115401657,20.83029747,239206084
13-05-2019,7814.915039,28677672181,196.846283,10367149039,1.005108953,24593762690,23.81102753,404049210
14-05-2019,7994.416016,32031452227,217.1485748,12751049755,1.000000954,31171158466,23.62641907,328207185
15-05-2019,8205.167969,28344112920,247.1530609,13460006534,1.002776027,27509475185,26.89493942,357899657
16-05-2019,7884.90918,33167197581,264.0100098,18661465873,0.999040008,34137196163,26.32580566,368906500
17-05-2019,7343.895508,30066644905,243.7645874,16037551694,0.996773005,32783960324,25.68257141,398169924
18-05-2019,7271.208008,21354286562,234.5952301,10933142646,0.996640027,21555335780,28.39679337,470683583
19-05-2019,8197.689453,25902422040,261.2922058,12049250894,1.010609984,26838449167,29.4128437,494423260
20-05-2019,7978.309082,23843404340,251.8644104,10834541285,1.003847957,23800323103,29.3053875,457260435
21-05-2019,7963.327637,25127245056,255.2158813,11545049593,1.005496979,21591636939,32.00737762,742382920
22-05-2019,7680.066406,24719473175,244.6989136,9818257463,1.00139904,21111582275,31.42204285,534057314
23-05-2019,7881.84668,24457107820,245.9656677,10671663487,1.004428029,21455730501,31.51573563,536619660
24-05-2019,7987.371582,25919126991,249.4849854,9929433206,1.003003955,23073515294,33.84139252,648459287
25-05-2019,8052.543945,22256813107,251.7598724,8924985385,1.003458023,18881328532,35.05310059,637380073
26-05-2019,8673.21582,26677970091,267.0696411,9664267731,1.009858012,21971964413,34.10485077,611208604
27-05-2019,8805.77832,27949839564,272.8626404,12074664736,1.00494504,27213312566,33.68067932,598117911
28-05-2019,8719.961914,24226919267,271.7687073,10362846898,1.000010014,24888400606,33.36094666,516116377
29-05-2019,8659.487305,23473479966,269.4556885,9819132174,1.001284957,23307763254,33.74435425,564894524
30-05-2019,8319.472656,29246528551,255.8589478,13604268584,1.001971006,31068176490,32.29106522,517229671
31-05-2019,8574.501953,25365190957,268.1135559,11255023515,1.003473043,25677215086,32.74816513,503989734
01-06-2019,8564.016602,22488303544,265.3912659,9942869852,1.003931046,22485000932,33.01364899,572703757
02-06-2019,8742.958008,20266216022,270.2255249,8744111713,1.002115011,19634978743,33.17404938,461362658
03-06-2019,8208.995117,22004511436,252.6079254,9375712917,0.999562025,22385023537,31.39195633,417996141
04-06-2019,7707.770996,24609731549,241.3387909,10132549747,0.995063007,25914212183,29.38062477,421064886
05-06-2019,7824.231445,21760923463,247.0510101,8548917062,1.005081058,21458472361,31.00626373,464095694
06-06-2019,7822.023438,19474611077,249.4743347,8265146806,1.003669977,18802214962,31.48010445,416584078
07-06-2019,8043.951172,19141423231,250.9303589,8379534528,1.006649971,18921026163,31.58748245,342881981
08-06-2019,7954.12793,16522722810,245.7380981,7225996863,1.004727006,16292169466,32.06632233,428041268
09-06-2019,7688.077148,16610726547,233.0867004,7566421456,1.002971053,17201793659,30.55828667,336574887
10-06-2019,8000.32959,18689275117,247.5201263,8141159848,1.005628943,19122573655,32.06472778,459590416
11-06-2019,7927.714355,17107279932,245.7818298,7382269700,1.005074024,16753427566,32.26265717,393897651
12-06-2019,8145.857422,19034432883,260.9032898,8645598618,1.002928019,18810991260,34.68638611,547786335
13-06-2019,8230.923828,18669407147,256.1687927,8442077836,1.001899004,18003592840,35.1431427,512885462
14-06-2019,8693.833008,19831162906,264.0874634,8676891267,1.006155014,18830907639,33.07638168,737850145
15-06-2019,8838.375,18371033226,269.0193176,8126853944,1.00556004,17956308862,32.82586288,489033316
16-06-2019,8994.488281,23348550311,269.2232056,9676746453,1.002959013,23029024600,32.40272522,389404410
17-06-2019,9320.352539,15562951919,274.3511047,6009795781,1.004986048,15343961198,33.9178772,439337220
18-06-2019,9081.762695,15848210536,265.0518494,6205242504,0.999952018,15771300771,34.33950806,484975596
19-06-2019,9273.521484,15546809946,269.4317932,5516510947,1.002128005,14726683847,35.28719711,509791358
20-06-2019,9527.160156,17846823784,271.6950073,6408981097,1.000226974,17138142841,36.72606277,636578809
21-06-2019,10144.55664,20624008643,294.9102783,9331694140,1.002799034,20328307388,38.81591797,438604247
22-06-2019,10701.69141,29995204861,309.3803101,10613731255,0.995817006,29687375142,37.7997551,428828573
23-06-2019,10855.37109,20998326502,307.8277893,8161062380,0.996690989,20905913458,37.13472748,369969675
24-06-2019,11011.10254,19271652365,310.4246826,8205712062,0.997842014,18976266767,37.43363953,329001838
25-06-2019,11790.91699,24879684533,318.1263123,9641764965,0.999333024,23472410545,36.00828934,293163090
26-06-2019,13016.23145,45105733173,336.7531738,16437084081,0.991819024,41336848793,35.69831085,444226052
27-06-2019,11182.80664,39977475223,294.2676392,14038092503,0.985738993,38157617576,33.82358932,375392572
28-06-2019,12407.33203,35087757766,311.2261047,11514656820,1.000663996,32485233996,34.54973984,337534352
29-06-2019,11959.37109,29923961128,320.0588989,10929374565,0.998604,28377740799,35.36010742,369705514
30-06-2019,10817.15527,27256473494,290.6959839,10303111000,0.992487013,27348295158,32.44248199,286632252
01-07-2019,10583.13477,29378589324,293.6411133,10292223948,0.996052027,28817659770,32.92229843,290190904
02-07-2019,10801.67773,31015895223,291.5964355,10618413952,1.002879977,29747160959,32.00923538,348029977
03-07-2019,11961.26953,30796494294,303.0999756,9926711979,1.005015016,27680469385,32.66749954,248895676
04-07-2019,11215.4375,25920294033,284.5232239,8403513106,0.999929011,24764753311,32.89332581,348186707
05-07-2019,10978.45996,23838480210,287.9975281,8723493015,1.001669049,22749205293,32.71316528,232575484
06-07-2019,11208.55078,21092024306,287.5471191,7674615025,0.997409999,20814642709,32.53094101,187247411
07-07-2019,11450.84668,19369044277,305.7005615,8119724981,1.002449989,19840392097,33.24106216,198859381
08-07-2019,12285.95801,23482551458,313.2514038,9078905628,1.004626036,22820954670,33.46968079,257698795
09-07-2019,12573.8125,28167921523,308.881012,10055159803,1.002220035,26933807933,32.70764923,210904382
10-07-2019,12156.5127,33627574244,290.0023193,11679985167,0.999782026,33907842504,31.47737694,270511687
11-07-2019,11358.66211,28595327690,268.7040405,10216287022,0.996514022,30184888505,29.64197159,251161946
12-07-2019,11815.98633,23534692797,276.2767029,8148936015,1.006675959,23688826133,31.69433022,417842730
13-07-2019,11392.37891,21042616384,269.4588013,6716829429,0.998694003,21428894196,31.50693321,273938894
14-07-2019,10256.05859,22486000001,227.578064,8578339386,0.999994993,23891996870,28.92428207,299523499
15-07-2019,10895.08984,25384047207,229.776001,9723674244,1.008285999,27881783429,28.39344788,384045964
16-07-2019,9477.641602,24151199070,199.1886749,9036620494,0.995923996,26416562733,25.52500916,439515318
17-07-2019,9693.802734,24569921549,211.4849701,9387747640,1.006265998,27923279924,27.21960068,572389805
18-07-2019,10666.48242,25187024648,226.5661621,9327816059,1.008852005,26607023339,28.92281151,711895799
19-07-2019,10530.73242,20727426310,221.3334198,7606433131,1.002974033,21977173846,29.07839394,483963124
20-07-2019,10767.13965,20206615155,229.1192169,7976245988,1.005038023,21153364428,30.87224388,367891866
21-07-2019,10599.10547,17130580467,225.6307678,6685082868,1.000782967,18408364222,30.51954269,285097790
22-07-2019,10343.10645,16334414913,217.5600128,6338843919,1.000396013,17683364720,30.63458633,416965642
23-07-2019,9900.767578,17851916995,212.7285156,6976091534,0.997631013,19014521713,29.58519554,324109274
24-07-2019,9811.925781,17398734322,217.0463715,7168982843,1.003047943,19783566756,29.16371727,265315497
25-07-2019,9911.841797,15821952090,219.6179962,6731281160,1.003126979,17296727538,29.00243187,248126220
26-07-2019,9870.303711,14495714483,219.6296082,5729852178,1.003877044,15599639005,28.97918892,231263489
27-07-2019,9477.677734,16817809536,207.4083099,6257703908,0.99890399,18615240948,27.88562584,191655093
28-07-2019,9552.860352,13738687093,211.186554,5504887934,1.002236009,14944677257,27.83517075,163990878
29-07-2019,9519.145508,13791445323,211.2680511,5485190664,1.000520945,15509464207,27.20327187,146207597
30-07-2019,9607.423828,13829811132,210.5225983,5489918859,1.003175974,15142268405,26.94230461,148410035
31-07-2019,10085.62793,16631520648,218.6541443,6003828340,1.003749967,17287662489,27.64455795,202950576
01-08-2019,10399.66895,17165337858,217.8084412,5965442642,1.006067991,17335442457,28.77327347,287326494
02-08-2019,10518.1748,17489094082,217.8715668,6159440229,1.001747966,17771010851,28.03848267,197026849
03-08-2019,10821.72656,15352685061,222.4903412,5697798687,1.004276991,15536536966,27.88986015,153702445
04-08-2019,10970.18457,16530894787,222.6697235,5238542572,1.005067945,16547093138,27.55616188,136844756
05-08-2019,11805.65332,23875988832,234.2150269,7765060287,1.009971976,23323661452,28.01187897,183750146
06-08-2019,11478.16895,23635107660,226.0206451,7647742672,0.998211026,23116470540,27.63808823,192614971
07-08-2019,11941.96875,22194988641,226.3910065,7020342210,1.001960993,21336570151,29.35436821,314659493
08-08-2019,11966.40723,19481591730,220.941864,6713525644,0.997453988,19546253744,30.83284569,404379079
09-08-2019,11862.93652,18339989960,210.4889069,6964818795,0.998741984,19138167443,29.96147346,222912268
10-08-2019,11354.02441,18125355447,206.7335358,6584748527,0.999664009,18865220050,29.68185806,248736115
11-08-2019,11523.5791,15774371518,216.092865,6440605605,0.997650027,16176202793,30.05725479,263951565
12-08-2019,11382.61621,13647198229,211.2880707,5674315559,0.998426974,14362593627,30.16688156,278357603
13-08-2019,10895.83008,16681503537,208.7090454,5946313205,0.996607006,16990669408,29.46627808,241841209
14-08-2019,10051.7041,19990838300,186.6077423,7444456154,0.993267,20899800562,27.10558128,227534067
15-08-2019,10311.5459,22899115082,188.5020599,8197244441,1.00276804,24671808089,28.04344749,248072109
16-08-2019,10374.33887,20228207096,185.4400787,7133915837,1.002429008,20270456793,27.6445713,203654965
17-08-2019,10231.74414,13778035685,185.6876831,5512696513,1.000918031,14226877438,27.48052216,196083314
18-08-2019,10345.81055,12999813869,194.4935303,5969012024,1.003422022,14364172776,27.93244553,229491438
19-08-2019,10916.05371,16038264603,203.0919342,6145148692,1.004276037,16811861913,28.80900383,259250527
20-08-2019,10763.23242,15053082175,196.5654144,6408417610,1.000555038,16172223852,28.16749001,209875661
21-08-2019,10138.0498,19473084768,186.8916321,7775772700,0.994472027,21391478351,26.99371529,198468093
22-08-2019,10131.05566,17097508856,191.3329163,7569043874,1.002979994,19233722241,27.08919144,193368566
23-08-2019,10407.96484,15627023886,194.7062073,6658162377,1.003906965,17469694439,27.17053032,195437616
24-08-2019,10159.96094,15451030650,191.289566,6249737982,1.002637029,16855228119,26.49566269,164452279
25-08-2019,10138.51758,14153856610,186.842392,5826017143,0.999558985,15701077262,26.13184738,165296408
26-08-2019,10370.82031,18438654080,188.9293823,7207986636,1.001346946,20439272588,26.10832977,277691463
27-08-2019,10185.5,14762609503,187.5166626,6042327402,0.999136984,15741344309,25.6889782,196715449
28-08-2019,9754.422852,17603790323,173.8899689,6696604087,0.996918023,20067236222,23.70286751,206092745
29-08-2019,9510.200195,17045878501,169.5167389,7129569083,1.002593994,19588460309,21.88960648,200824073
30-08-2019,9598.173828,13595263986,168.8348694,5776520220,1.002089977,15743697557,22.21885681,196253457
31-08-2019,9630.664063,11454806419,172.4697876,5830212249,1.003744006,13595017430,21.26591492,167589166
01-09-2019,9757.970703,11445355859,171.629425,5554799576,1.004572988,13692453817,21.56867027,173772205
02-09-2019,10346.76074,17248102294,178.3473511,6503447137,1.003085017,19393673770,22.76713371,237417710
03-09-2019,10623.54004,19384917989,179.4993286,6962728938,1.002552032,20961149310,22.51453972,181166381
04-09-2019,10594.49316,16742664769,175.9928894,5938120494,1.002480984,17773100138,21.79630852,148909991
05-09-2019,10575.5332,14551239508,174.2171326,5589476516,1.001044989,16117656384,22.76109886,259054353
06-09-2019,10353.30273,19536574783,169.9561768,6797611878,1.003399968,21625818728,22.15314865,240129733
07-09-2019,10517.25488,15307366476,178.262619,6791531342,1.005913973,17519761214,22.5489769,203280778
08-09-2019,10441.27637,13670567493,181.3555298,6472677266,1.005252957,16261435450,22.56168938,175027324
09-09-2019,10334.97461,17595943368,181.1494598,7232938985,1.002488971,20257637729,22.28738976,155543678
10-09-2019,10115.97559,14906809639,179.7871704,6291476772,0.999805987,17017654802,21.91114426,139754246
11-09-2019,10178.37207,15428063426,178.7254944,7157139035,1.002406955,18377750474,20.8993206,147044919
12-09-2019,10410.12695,15323563925,181.016098,5838605477,1.002316952,16402248661,20.92227745,202313591
13-09-2019,10360.54688,14109864675,181.109726,5955041237,1.001374006,15996355710,20.88746643,171327680
14-09-2019,10358.04883,13468713124,188.1055145,6500686511,1.002235055,16159387143,21.0715847,163028906
15-09-2019,10347.71289,12043433567,189.7891235,6222874780,1.003903985,14415596813,20.5989399,151856190
16-09-2019,10276.79395,15160167779,197.1131744,8242029488,1.001626015,17893377310,20.39851189,143466438
17-09-2019,10241.27246,15304603363,208.6087494,10232590812,1.004886031,19476441246,21.00536728,209209108
18-09-2019,10198.24805,16169268880,211.3930359,9194634557,1.004889011,20444983557,22.25544357,369440814
19-09-2019,10266.41504,19937691247,221.2808533,10620070913,1.002989054,24952094604,21.61460114,249524458
20-09-2019,10181.6416,14734189639,218.0500488,8027974273,1.000951052,18113214694,21.37147141,198988737
21-09-2019,10019.7168,13425266806,215.5162048,7743309778,1.002354026,16319022643,21.08218002,175114438
22-09-2019,10070.39258,13199651698,211.5453796,7812854576,1.002634048,16627445896,20.52555847,153747684
23-09-2019,9729.324219,15144925408,201.9213104,7494673136,1.002547979,18747409475,19.48547745,146934616
24-09-2019,8620.566406,25002886689,168.110733,11757739233,1.007158041,30921334257,16.0676899,229488109
25-09-2019,8486.993164,21744728353,170.8927002,9766632018,1.006749034,26997260690,16.25837326,179697117
26-09-2019,8118.967773,19258205289,166.7271271,7848286154,1.004431009,22801049085,15.45980835,157594803
27-09-2019,8251.845703,16408941156,174.7109985,7909313625,1.010344028,19746430476,15.79026318,139548410
28-09-2019,8245.915039,14141152736,174.5728912,6895423445,1.004627943,16912669853,15.85141945,123900187
29-09-2019,8104.185547,13034629109,170.503479,6497088199,1.005676985,15804140912,15.30510044,109712932
30-09-2019,8293.868164,17115474183,179.8722076,7552915148,1.004109025,21100592344,15.86267471,124329060
01-10-2019,8343.276367,15305343413,177.3404236,7676276225,1.006396055,19030134292,15.90321064,125165661
02-10-2019,8393.041992,13125712443,180.7105103,6335595250,1.004245043,15811830977,15.95004845,106103588
03-10-2019,8259.992188,13668823409,175.1993408,6381403725,1.00494802,16169258787,15.72675991,117720712
04-10-2019,8205.939453,13139456229,176.9850006,6248928449,1.008841038,15728274369,15.7551136,121510968
05-10-2019,8151.500488,12200497197,176.3515167,5837211771,1.001932025,14434599810,15.72358036,123665932
06-10-2019,7988.155762,13160830305,173.0591431,5852890674,1.012086987,15827357439,15.34897995,116659103
07-10-2019,8245.623047,18009742607,181.1863403,7844316834,1.008523941,21724647654,16.13434601,147393768
08-10-2019,8228.783203,15592264032,182.0215607,7466282780,1.006119967,18815341020,16.10819244,135346905
09-10-2019,8595.740234,19384942333,193.2932587,9088122101,1.005718946,23029987899,17.80657959,295619363
10-10-2019,8586.473633,17618660671,191.659668,8375913276,1.003237009,20928242912,17.57115364,236960467
11-10-2019,8321.756836,19604381101,182.5696869,9128522970,1.01235199,23204107707,16.70953178,194750430
12-10-2019,8336.555664,14532641605,180.8266449,7494328840,1.004474998,17304431390,17.27790642,228500831
13-10-2019,8321.005859,13808286059,182.0751495,6733182273,1.00494206,16192755686,18.30802536,275090600
14-10-2019,8374.686523,15151387859,186.960907,7276520699,1.004194975,17801736393,18.45947838,246674814
15-10-2019,8205.369141,15220412632,181.4060669,7731456579,1.004050016,19049522501,18.54465294,325479444
16-10-2019,8047.526855,16071646996,176.013504,7691244590,1.006127,19824055272,17.84004974,229668087
17-10-2019,8103.911133,14313052244,178.0283508,6737237423,1.004207015,17434260359,18.57026863,250474298
18-10-2019,7973.20752,15651592610,173.6213379,7566257807,1.002738953,19250435708,18.25419235,208244557
19-10-2019,7988.560547,13797825640,172.9130249,6551453871,1.006850958,17298548068,18.28854561,211728668
20-10-2019,8222.078125,15504249442,175.5343781,6801091120,1.002886057,19329244106,18.43792343,225458859
21-10-2019,8243.720703,15868748866,174.92099,6815820627,1.004178047,19359959756,18.30554962,188130463
22-10-2019,8078.203125,16803377857,172.3008575,6990951966,1.004490018,20074662023,18.19560242,234929207
23-10-2019,7514.671875,21942878958,162.4027863,9624925919,1.002449036,28104432431,16.71117401,201092098
24-10-2019,7493.48877,16268708849,162.1685486,7300917537,1.00742805,22266038845,16.89157295,200253301
25-10-2019,8660.700195,28705065488,181.5232086,10358594018,1.002171993,37383241390,18.61605835,344418868
26-10-2019,9244.972656,44496255609,179.8354797,13831784986,1.00159502,53509128965,18.88970375,292124012
27-10-2019,9551.714844,32593129501,184.242218,10815941952,1.004241943,40519447549,19.3456459,292948855
28-10-2019,9256.148438,30948255332,182.6628113,10406734124,1.002854943,38665694771,19.75831985,337867337
29-10-2019,9427.6875,28426779937,190.3425751,10622761958,1.002135038,35047512730,20.47710609,317609149
30-10-2019,9205.726563,27706531577,184.6921692,10484902804,1.005853057,32807890269,20.0869503,250293832
31-10-2019,9199.584961,26583653947,183.9669189,9607939606,1.006418943,30727310848,20.0002327,250225840
01-11-2019,9261.104492,24324691031,183.9698944,9145611130,1.004101038,27864589885,20.02150154,198377285
02-11-2019,9324.717773,21242676385,183.9257202,8087991830,1.004758,23973071925,20.26699448,273890078
03-11-2019,9235.354492,21132220847,182.4250183,8760247744,1.004446983,24597499287,20.20604515,257571666
04-11-2019,9412.612305,26170255634,186.3551941,10551917945,1.004343033,30710349697,20.7379818,296502530
05-11-2019,9342.527344,26198609048,189.3041687,10024177342,1.00474298,30721581637,20.72467422,263685442
06-11-2019,9360.879883,23133895765,191.5938416,10156458684,1.003033042,28578448466,20.81792259,241489968
07-11-2019,9267.561523,22700383839,187.9765472,9081247799,1.005732059,27694410589,20.64693642,222003636
08-11-2019,8804.880859,24333037836,184.2114716,9176780911,1.002498031,28749114086,19.69077301,184596047
09-11-2019,8813.582031,17578630606,185.028717,7277418704,1.000188947,20459420156,19.73544693,176812608
10-11-2019,9055.526367,20587919881,189.4772797,8752784211,1.002694011,24552202767,20.48175812,239714468
11-11-2019,8757.788086,20265510765,185.4896393,7877424106,1.002437949,23739145075,20.13314056,209454454
12-11-2019,8815.662109,20309769107,186.8434143,7792186666,1.001397967,23449537112,20.85744667,227650068
13-11-2019,8808.262695,17545755405,188.2587433,7343173596,1.00317502,20071939197,21.25043106,252296146
14-11-2019,8708.094727,19084739975,185.9996338,7872664470,1.005581975,21911169228,21.26469994,237992230
15-11-2019,8491.992188,21796856471,180.5211792,8815678477,1.001368999,25291395573,20.31622505,225530775
16-11-2019,8550.760742,16495389808,183.3483582,6789888120,1.006746054,18225904912,20.28265381,211016746
17-11-2019,8577.975586,18668638897,185.1192322,7364325471,1.008471012,20418489157,20.26079369,224982344
18-11-2019,8309.286133,21579470673,180.5596008,7787662111,1.012007952,24102161964,19.31686974,224380017
19-11-2019,8206.145508,21083613816,177.4555511,7536699743,1.008967996,23104090327,18.70329857,206923366
20-11-2019,8027.268066,20764300437,175.698349,7205785149,1.005439997,22255938426,18.17227364,210091849
21-11-2019,7642.75,22514243371,161.4627228,8546371325,1.000411034,26004738831,16.84021759,228429806
