Date,Open,High,Low,Close
12-Jan-09,2697.05,2697.05,2606.9,2629.8
13-Jan-09,2614.2,2655.8,2577.1,2600
14-Jan-09,2626.7,2702.3,2626.7,2686.2
15-Jan-09,2617.5,2620.85,2564.65,2594.1
16-Jan-09,2611.95,2679.45,2611.95,2673.6
19-Jan-09,2684.1,2709.15,2666.75,2689.5
20-Jan-09,2658.15,2658.15,2611.1,2645.6
21-Jan-09,2622.85,2637.25,2549.75,2563.1
22-Jan-09,2592.25,2593.95,2535.55,2565.5
23-Jan-09,2606.6,2606.6,2508.65,2524.1
27-Jan-09,2552.35,2611.65,2552.35,2605.3
28-Jan-09,2615.75,2681.95,2615.75,2677.4
29-Jan-09,2689.85,2697.55,2630.2,2656
30-Jan-09,2624.7,2709.85,2611.45,2704.8
02-Feb-09,2685.8,2685.8,2601.35,2606.1
03-Feb-09,2620.5,2660.65,2594.15,2616.3
04-Feb-09,2630.35,2669.5,2621.65,2632.8
05-Feb-09,2641.65,2644.05,2590.75,2612.1
06-Feb-09,2629.6,2678.95,2629.6,2671.2
09-Feb-09,2684.1,2749.9,2671.55,2744
10-Feb-09,2745.9,2780,2719.75,2757.8
11-Feb-09,2711.35,2758.95,2705.65,2749.7
12-Feb-09,2751.1,2751.15,2715,2719.8
13-Feb-09,2739.05,2790.7,2739.05,2771.4
16-Feb-09,2763.75,2763.75,2669.15,2677.9
17-Feb-09,2666.3,2666.3,2592.7,2604.5
18-Feb-09,2575.9,2636.3,2575.9,2607.7
19-Feb-09,2612.85,2633.25,2599.95,2620.2
20-Feb-09,2599.15,2599.15,2546.35,2570.9
24-Feb-09,2557.75,2574.2,2513.7,2563.4
25-Feb-09,2584.95,2615.35,2584.95,2590.3
26-Feb-09,2588.55,2618.4,2559.8,2609.4
27-Feb-09,2604.65,2604.65,2543.2,2593
02-Mar-09,2559.9,2559.9,2496.3,2509.3
03-Mar-09,2502.4,2521.3,2452.35,2461.5
04-Mar-09,2470.95,2489.85,2453.45,2479.9
05-Mar-09,2494.95,2498.2,2403.35,2414.9
06-Mar-09,2388.75,2456.9,2380.2,2451.3
09-Mar-09,2433.5,2433.5,2390.25,2405
12-Mar-09,2441.05,2468.55,2428.2,2445.1
13-Mar-09,2470.4,2547.7,2470.4,2541.8
16-Mar-09,2549.35,2602.7,2528.95,2599
17-Mar-09,2602.3,2627.6,2564.2,2581.2
18-Mar-09,2605.25,2656.05,2605.25,2617.9
19-Mar-09,2630.2,2644.75,2596.6,2630.3
20-Mar-09,2625.95,2637,2598.1,2627.6
23-Mar-09,2655.15,2757.6,2655.15,2749.4
24-Mar-09,2775.15,2821.5,2724.8,2745.1
25-Mar-09,2742.6,2800.75,2731.55,2791
26-Mar-09,2817.3,2897.25,2817.3,2878.6
27-Mar-09,2878.45,2920.95,2857.05,2909.6
30-Mar-09,2889.15,2889.15,2776.45,2791
31-Mar-09,2809.9,2862.95,2792.05,2833.5
01-Apr-09,2837.6,2876.6,2785.9,2870.1
02-Apr-09,2916.85,3026,2916.85,3009.3
06-Apr-09,3044.05,3096.45,3028,3058.5
08-Apr-09,2998.25,3145.95,2957.75,3135.7
09-Apr-09,3176.5,3187.4,3106.15,3143.2
13-Apr-09,3176.8,3220.35,3142.65,3187.9
15-Apr-09,3145.85,3300.65,3121.55,3289.1
16-Apr-09,3286.5,3322.15,3160.75,3175.5
17-Apr-09,3180.7,3293.85,3171.85,3196.8
20-Apr-09,3208.1,3258.95,3163.35,3200.1
21-Apr-09,3181.65,3230.2,3140.85,3186.9
22-Apr-09,3198.55,3226.05,3126.05,3154.7
23-Apr-09,3159.8,3255.1,3131.35,3242
24-Apr-09,3243.4,3307.75,3227.9,3298.3
27-Apr-09,3266.15,3333.65,3256.9,3285.7
28-Apr-09,3284.05,3286.4,3169.7,3180.2
29-Apr-09,3184.1,3184.1,3293.1,3283.8
04-May-09,3349.1,3456.95,3349.1,3449.4
05-May-09,3469.7,3481.15,3422.45,3463.6
06-May-09,3460.45,3513.35,3406.9,3422.8
07-May-09,3441.3,3486.75,3432.1,3480.6
08-May-09,3481.65,3505.95,3385.85,3423.5
11-May-09,3439.65,3458.6,3343.55,3363.7
12-May-09,3350.7,3485.75,3342.85,3477.3
13-May-09,3481.35,3507.85,3418.1,3440.7
14-May-09,3382.6,3433.1,3353.1,3413.9
15-May-09,3434.15,3501.85,3434.15,3485
18-May-09,3833.6,4078.25,3833.6,4087.3
19-May-09,4183,4272.7,3937.6,4102.5
20-May-09,4066.1,4159.2,4051.85,4085.5
21-May-09,4072.4,4143.75,4023.55,4037.4
22-May-09,4014.45,4073.25,3982.2,4065
25-May-09,4087.15,4101.55,4043.75,4078.6
26-May-09,4091.5,4097.65,3934.7,3958.7
27-May-09,4026.55,4120.9,4026.55,4113.6
28-May-09,4119.4,4179,4104.15,4163.1
29-May-09,4195.8,4303.4,4193.15,4265.8
01-Jun-09,4310.35,4360.6,4294.25,4352.6
02-Jun-09,4390.1,4392.05,4270.75,4342.8
03-Jun-09,4349.3,4397.9,4303.25,4355.4
04-Jun-09,4324.8,4407.9,4291.35,4402.6
05-Jun-09,4432.85,4468.7,4395.9,4416.7
08-Jun-09,4424.5,4441.7,4231,4254.4
09-Jun-09,4200.35,4392.85,4200.35,4382.7
10-Jun-09,4425.75,4514.45,4425.75,4480.3
11-Jun-09,4497.45,4500.2,4412.8,4463.9
12-Jun-09,4491.95,4520.4,4397.55,4412.9
15-Jun-09,4380.8,4430.5,4309.35,4325
16-Jun-09,4270.2,4386,4252.2,4370.6
17-Jun-09,4366.55,4371.55,4186.65,4208.3
18-Jun-09,4198.25,4231.1,4076.7,4109.6
19-Jun-09,4148.2,4181.7,4066.75,4171.2
22-Jun-09,4208.05,4211.35,4088.9,4101.6
23-Jun-09,4042.2,4129.05,4018.05,4109.8
24-Jun-09,4131.4,4174.3,4089.15,4162.8
25-Jun-09,4183.5,4206.4,4104.65,4120.8
26-Jun-09,4162.1,4251.5,4138.75,4245.9
29-Jun-09,4265.8,4313.15,4231,4268.1
30-Jun-09,4280.65,4300.45,4141.3,4162.2
01-Jul-09,4169.15,4224.75,4116.15,4207.6
02-Jul-09,4230.05,4245.35,4158.2,4213.7
03-Jul-09,4194.55,4295.6,4172.65,4287.9
06-Jul-09,4295.9,4342.25,4006.8,4036.6
07-Jul-09,4061.9,4100.4,4025.55,4073
08-Jul-09,4045.35,4045.35,3933.3,3952.3
09-Jul-09,3956.5,3988.1,3913.35,3956.8
10-Jul-09,3957.65,4000.9,3853.9,3878.6
13-Jul-09,3839.45,3855.3,3787.5,3840.7
14-Jul-09,3893.85,3999.4,3893.85,3983.7
15-Jul-09,3990.85,4121.8,3990.85,4107.8
16-Jul-09,4154.2,4174.6,4081.25,4103
17-Jul-09,4102.3,4251.15,4102.3,4236.9
20-Jul-09,4273.85,4369,4273.25,4362.5
21-Jul-09,4366.55,4367.75,4300.85,4334.2
22-Jul-09,4351.85,4415.65,4247.1,4264.6
23-Jul-09,4309.85,4386.05,4309.85,4380
24-Jul-09,4421.15,4434.45,4365.65,4425.7
27-Jul-09,4433.9,4458.4,4392.1,4434.7
28-Jul-09,4449.35,4465.05,4401.05,4433.4
29-Jul-09,4416.6,4442.5,4290.9,4381.3
30-Jul-09,4369.3,4447.65,4345.85,4438.6
31-Jul-09,4490.2,4533.6,4457.4,4501.3
03-Aug-09,4517.75,4586.55,4487.25,4576.8
04-Aug-09,4589.2,4589.2,4509.75,4547.5
05-Aug-09,4562.6,4582.55,4502.3,4563.8
06-Aug-09,4553.65,4585.9,4434.4,4455.5
07-Aug-09,4412.85,4451.45,4338.3,4353.3
10-Aug-09,4402.25,4422.95,4275.45,4309.3
11-Aug-09,4308.6,4380,4276.5,4341.9
12-Aug-09,4310.9,4338.5,4233.4,4329.8
13-Aug-09,4390.75,4484.4,4390.75,4476.1
14-Aug-09,4482.15,4483.6,4435.4,4451.6
17-Aug-09,4386.25,4386.25,4253.7,4265
18-Aug-09,4258.05,4367.1,4252.95,4338.4
19-Aug-09,4339.15,4358.15,4236.1,4271.9
20-Aug-09,4308.55,4361.8,4308.55,4326.3
21-Aug-09,4322.25,4402.75,4277.35,4393.8
24-Aug-09,4437.9,4513.95,4437.9,4502
25-Aug-09,4498.35,4527.05,4445.55,4516.2
26-Aug-09,4527.8,4553.2,4519.1,4540.2
27-Aug-09,4516.7,4565.85,4516.7,4544.3
28-Aug-09,4550,4595.3,4510.2,4586.8
31-Aug-09,4533.8,4565.35,4501.6,4527.9
01-Sep-09,4529.6,4597.95,4468.55,4489.4
02-Sep-09,4479.1,4511.9,4446.05,4470.9
03-Sep-09,4488.65,4509.5,4448.25,4460.3
04-Sep-09,4475,4552.55,4447.2,4540
07-Sep-09,4572.15,4648.7,4572.15,4642
08-Sep-09,4665,4693.5,4638,4658
09-Sep-09,4653.75,4677.5,4638.8,4666.6
10-Sep-09,4702.1,4737.6,4659.9,4670.6
11-Sep-09,4688.95,4703.95,4637.85,4674.9
14-Sep-09,4660.05,4675.85,4633.35,4662.7
15-Sep-09,4674.9,4756.45,4674.9,4749.9
16-Sep-09,4796.85,4819.55,4778.8,4812.8
17-Sep-09,4838.05,4856.45,4798.85,4821.7
18-Sep-09,4820.85,4842.2,4793.1,4838.1
22-Sep-09,4844.8,4891.75,4844.3,4877.6
23-Sep-09,4873.95,4884.05,4815.15,4827.8
24-Sep-09,4785.85,4860.35,4766,4845
25-Sep-09,4799.1,4859.95,4799.1,4825.8
29-Sep-09,4843.95,4883.4,4843.95,4869.1
30-Sep-09,4873.35,4943.75,4869.25,4941.1
01-Oct-09,4952.75,4956.7,4918.9,4943
05-Oct-09,4890.05,4912.7,4851.15,4861.9
06-Oct-09,4878.2,4893,4782.2,4886.9
07-Oct-09,4905.85,4935.6,4846.8,4859.5
08-Oct-09,4887.25,4916.45,4848.9,4878.7
09-Oct-09,4897.85,4905.25,4819.7,4828.4
12-Oct-09,4851.05,4945.05,4844.6,4933.1
14-Oct-09,4957.45,5008.65,4957.45,5001.9
15-Oct-09,5005.5,5036.1,4971.05,5002.5
16-Oct-09,5001.8,5044.25,4994.45,5038.3
17-Oct-09,5053.05,5064.3,5022,5038.9
20-Oct-09,5056.7,5078.1,5003.6,5015.3
21-Oct-09,5007.35,5019.05,4947.7,4959.7
22-Oct-09,4943.95,4958.05,4865.55,4885.3
23-Oct-09,4914.25,4951.3,4885.2,4898.5
26-Oct-09,4911.2,4930.25,4860.6,4869.1
27-Oct-09,4838.1,4850.35,4725.9,4741.7
28-Oct-09,4720.25,4764.85,4677.05,4725.3
29-Oct-09,4684.35,4714.4,4637.2,4647.5
30-Oct-09,4698.75,4752.65,4596.95,4617.1
03-Nov-09,4604.05,4635.2,4454.2,4473.8
04-Nov-09,4523.7,4626.65,4491.9,4618.4
05-Nov-09,4616.3,4689.35,4536.8,4679.7
06-Nov-09,4713.9,4755.1,4694.8,4717.8
09-Nov-09,4735.9,4828.6,4717.9,4822.3
10-Nov-09,4844.1,4867.7,4786.3,4806.4
11-Nov-09,4811.15,4934.95,4797.3,4924.1
12-Nov-09,4926.3,4935.15,4841.25,4867.1
13-Nov-09,4860.2,4929.55,4860.2,4911.5
16-Nov-09,4932.85,4982.6,4932.85,4969.4
17-Nov-09,4984.35,4984.35,4924.35,4974.6
18-Nov-09,4972.4,4994.6,4956.45,4968.2
19-Nov-09,4964.75,4968.85,4877.5,4901.9
20-Nov-09,4868.15,4966.9,4844.35,4959.1
23-Nov-09,4971.85,5012.05,4971.4,5003.4
24-Nov-09,5008,5013.05,4959.6,4996.2
25-Nov-09,4991.8,5041.35,4990.85,5010.7
26-Nov-09,5007.25,5013.5,4901.9,4917.2
27-Nov-09,4868.25,4868.25,4721,4854.8
30-Nov-09,4920.65,4976.6,4915.15,4943.6
01-Dec-09,4964.1,5041,4964.1,5033.9
02-Dec-09,5060.75,5071.95,5027.75,5039.1
03-Dec-09,5061.35,5097.8,5027.05,5051.9
04-Dec-09,5030,5080.3,5007.05,5033.1
07-Dec-09,5040.25,5052.6,4975.55,4988.4
08-Dec-09,4982.4,5073.6,4982.4,5069.9
09-Dec-09,5040.6,5068.9,5014.85,5032.1
10-Dec-09,5032.9,5063.85,5009.2,5054.2
11-Dec-09,5079.5,5098.7,5009.4,5036.2
14-Dec-09,5026.55,5068.4,5009.1,5024.6
15-Dec-09,5038.1,5045.65,4938.25,4951.5
16-Dec-09,4943.55,4984.45,4920.5,4961.4
17-Dec-09,4968.7,4985.85,4937.65,4967
18-Dec-09,4953.4,4970.85,4909.4,4916.8
21-Dec-09,4926.1,4926.95,4877.65,4884.5
22-Dec-09,4897.1,4929.95,4897.1,4919.7
23-Dec-09,4930.8,5067.25,4930.8,5063.4
24-Dec-09,5079.4,5112.2,5051.45,5097.3
29-Dec-09,5110.55,5125.85,5097.5,5103
30-Dec-09,5106.1,5111.8,5079.65,5089.7
31-Dec-09,5107.1,5139.25,5107.1,5118
04-Jan-10,5098.5,5158.05,5098.5,5153.5
05-Jan-10,5188.55,5211.35,5182.1,5203.8
06-Jan-10,5221.65,5228.25,5191.1,5214
07-Jan-10,5213.45,5229.5,5175.95,5191.7
08-Jan-10,5193.45,5206.5,5165.85,5175.7
11-Jan-10,5182.65,5217,5175.05,5186
12-Jan-10,5198.45,5210.6,5135.85,5145.1
13-Jan-10,5111.75,5172.95,5106.25,5169.1
14-Jan-10,5188.4,5210.9,5184.05,5198.1
15-Jan-10,5215.95,5215.95,5181.7,5189.6
18-Jan-10,5179.6,5228.4,5171.25,5212.3
19-Jan-10,5217.25,5223.75,5156.8,5163.6
20-Jan-10,5183.95,5196.1,5138.4,5159.8
21-Jan-10,5141.15,5148.8,5025.1,5033.3
22-Jan-10,5011.65,5015.9,4892.8,4978.6
25-Jan-10,4963.9,4968.65,4923.3,4941.1
27-Jan-10,4897.7,4907.6,4766.85,4784.4
28-Jan-10,4825.25,4862.85,4763.35,4804.1
29-Jan-10,4762.8,4833.4,4702.35,4822.6
01-Feb-10,4793.45,4867.9,4774.3,4850
02-Feb-10,4883.45,4899.1,4770.4,4783.8
03-Feb-10,4798.5,4899.15,4798.5,4884.6
04-Feb-10,4871.75,4873.65,4787.05,4797.8
05-Feb-10,4723.05,4723.05,4646.8,4674.8
06-Feb-10,4688,4728.5,4688,4717.2
08-Feb-10,4723.05,4757.45,4640.3,4720.6
09-Feb-10,4717.9,4765.75,4700.05,4750.4
10-Feb-10,4766.7,4782.85,4710.35,4719.3
11-Feb-10,4738.65,4798.55,4738.65,4782.6
15-Feb-10,4801.5,4801.5,4744.45,4759.2
16-Feb-10,4772.2,4830.8,4747.35,4809.9
17-Feb-10,4843.75,4882.85,4840.5,4866.4
18-Feb-10,4869.65,4869.65,4825.9,4838.4
19-Feb-10,4799.15,4824.75,4757.15,4794
22-Feb-10,4842.5,4857.3,4789,4798.4
23-Feb-10,4788.8,4825.1,4777.75,4808.2
24-Feb-10,4779.35,4817.7,4778.35,4799.3
25-Feb-10,4810.65,4818.85,4779.25,4798.8
26-Feb-10,4806.45,4928.2,4803,4864.8
02-Mar-10,4908.4,4969.7,4908.4,4959.2
03-Mar-10,4974.7,5037.9,4974.7,5033.4
04-Mar-10,5038.3,5040.8,5005,5035
05-Mar-10,5044.9,5073.05,5027.55,5046.6
08-Mar-10,5071.75,5102.55,5065,5078.8
09-Mar-10,5081.55,5083.1,5045.25,5052.1
10-Mar-10,5049.95,5084.2,5039.85,5060.7
11-Mar-10,5056.6,5086.1,5045.75,5071.3
12-Mar-10,5085.8,5094.7,5060,5074.6
15-Mar-10,5076.65,5076.65,5037.6,5063
16-Mar-10,5072.5,5133.55,5059.75,5125.2
17-Mar-10,5147.3,5185.75,5146.85,5155.9
18-Mar-10,5163.4,5177.8,5140.35,5168.9
19-Mar-10,5181.15,5191.6,5163,5186.5
22-Mar-10,5161.1,5175.9,5118.95,5131.4
23-Mar-10,5144.7,5168.65,5122.4,5151
25-Mar-10,5145.1,5187.25,5129.9,5181.9
26-Mar-10,5185.1,5217.55,5185.1,5209
29-Mar-10,5216.3,5251.65,5211.05,5229.5
30-Mar-10,5240.15,5251.25,5189.15,5197.8
31-Mar-10,5214.7,5228.25,5175.35,5188
01-Apr-10,5198.8,5234.15,5198.8,5226.7
05-Apr-10,5250.8,5308.7,5250.8,5304.4
06-Apr-10,5320.45,5320.45,5289.9,5304.1
07-Apr-10,5320.95,5340.15,5286.6,5314.2
08-Apr-10,5308.8,5313.25,5240.1,5252.5
09-Apr-10,5259.9,5316.5,5259.9,5300.9
12-Apr-10,5314.35,5316.55,5263.45,5276.7
13-Apr-10,5286.35,5286.35,5246.2,5262.8
15-Apr-10,5267,5309.05,5211.1,5218.2
16-Apr-10,5213.3,5222.3,5182.3,5206.1
19-Apr-10,5172.9,5172.9,5107,5148
20-Apr-10,5172.55,5204.5,5159.75,5179.3
21-Apr-10,5202.8,5219.65,5186.25,5198.2
22-Apr-10,5195.8,5275.9,5176.65,5220.4
23-Apr-10,5232.8,5258.1,5224.2,5250.2
26-Apr-10,5272.55,5286.05,5261.2,5267.5
27-Apr-10,5263,5278.1,5247.95,5252.8
28-Apr-10,5207.4,5218.9,5152.9,5166.2
29-Apr-10,5174.5,5211,5174.5,5203.4
30-Apr-10,5218.6,5246.8,5218.6,5235.8
03-May-10,5205.15,5212.8,5175.15,5188.4
04-May-10,5210,5214.85,5099.2,5111
05-May-10,5044.45,5113.55,5018.95,5100.6
06-May-10,5100.15,5100.15,5014.2,5067.6
07-May-10,4999.25,5015.4,4951.8,4985.7
10-May-10,5044.3,5160.6,5044.3,5151.4
11-May-10,5162,5162,5086.2,5094.5
12-May-10,5107.2,5130.45,5058,5120.5
13-May-10,5148.15,5180.5,5137.2,5150.1
14-May-10,5140.7,5162.7,5048.1,5068.1
17-May-10,5027.5,5052.75,4945.85,5040.7
18-May-10,5045.9,5083.5,5009.8,5044.5
19-May-10,5016.7,5016.7,4891.9,4901.1
20-May-10,4942.2,4957.65,4903.85,4926.1
21-May-10,4882.95,4914.7,4822,4903.5
24-May-10,4978.2,4998.1,4897.15,4913.4
25-May-10,4872.75,4872.75,4757.2,4775.1
26-May-10,4801.8,4886.7,4801.8,4880.5
27-May-10,4881.55,4970.8,4860.35,4959.8
28-May-10,4986.9,5037.35,4980.25,5029.4
31-May-10,5041.85,5066.5,5006.9,5056.6
01-Jun-10,5045.85,5045.95,4937.85,4945.5
02-Jun-10,4953.3,5005.1,4943.25,4994.3
03-Jun-10,5050.8,5095.85,5050.8,5082.4
04-Jun-10,5088.1,5115.6,5066.25,5105.1
07-Jun-10,4994.35,5019.35,4976.45,5008.3
08-Jun-10,5007.65,5045.7,4944.25,4963.4
09-Jun-10,4967,5027.7,4961.15,4982.5
10-Jun-10,4991.6,5063.75,4991.6,5058.4
11-Jun-10,5100.75,5111.45,5072.5,5091.1
14-Jun-10,5111.65,5163.2,5109.7,5160.5
15-Jun-10,5161.85,5194.1,5137.75,5185.5
16-Jun-10,5210.15,5215.4,5180,5197.3
17-Jun-10,5205.3,5243.15,5171.7,5233.4
18-Jun-10,5238.15,5260.25,5202.25,5218.4
21-Jun-10,5248.2,5319.2,5248.2,5307.5
22-Jun-10,5303.65,5304.25,5267.35,5272.2
23-Jun-10,5248.05,5291.15,5247.7,5282.5
24-Jun-10,5282.85,5306.6,5247.45,5281.9
25-Jun-10,5265.05,5278.4,5227.6,5236
28-Jun-10,5250.7,5306.7,5250.7,5301.4
29-Jun-10,5295.45,5295.45,5212.1,5230.9
30-Jun-10,5195.6,5288.35,5187.3,5281.5
01-Jul-10,5249.25,5249.25,5208.55,5228.1
02-Jul-10,5237.6,5254.2,5202.85,5213.9
05-Jul-10,5210.8,5229.3,5203.45,5212.3
06-Jul-10,5214.35,5269.75,5212.3,5262.3
07-Jul-10,5264.65,5264.65,5211.85,5219.3
08-Jul-10,5255.55,5294,5255.55,5272.2
09-Jul-10,5295.8,5326.9,5295.8,5322.1
12-Jul-10,5340.1,5368.6,5327.9,5349.7
13-Jul-10,5335.25,5371.6,5327.65,5368.3
14-Jul-10,5405.1,5417.35,5342.05,5355.1
15-Jul-10,5360.9,5367.5,5330.4,5349.2
16-Jul-10,5353.35,5372.9,5347.3,5366.9
19-Jul-10,5343.75,5385.45,5341.35,5364.6
20-Jul-10,5386.5,5393.4,5332.2,5345.6
21-Jul-10,5360.25,5385.15,5359.85,5376.2
22-Jul-10,5367.9,5418.45,5350.6,5414.6
23-Jul-10,5440.5,5445.2,5404.5,5416.1
26-Jul-10,5422.75,5433.05,5377,5386.7
27-Jul-10,5399.95,5416.9,5375.9,5398.4
28-Jul-10,5407.65,5415.05,5362.85,5373.5
29-Jul-10,5359.3,5390.1,5359.3,5384.7
30-Jul-10,5371.85,5387.15,5338.4,5347.2
02-Aug-10,5379.45,5416.45,5379.45,5410.7
03-Aug-10,5431.5,5435.6,5407.35,5421.1
04-Aug-10,5428.55,5455.1,5407.35,5443.9
05-Aug-10,5443.9,5465.85,5421.1,5425
06-Aug-10,5422.35,5449.55,5407.95,5416.2
09-Aug-10,5421.05,5470.7,5420.9,5465.4
10-Aug-10,5464,5467.9,5427.75,5441.7
11-Aug-10,5442.25,5454.55,5394.2,5401
12-Aug-10,5399.45,5412.85,5355.3,5402.8
13-Aug-10,5408.05,5462.8,5408.05,5442
16-Aug-10,5443.1,5458.2,5389.4,5411.8
17-Aug-10,5416.6,5441.85,5406.2,5411.6
18-Aug-10,5432.75,5480.05,5423.4,5473.5
19-Aug-10,5492.3,5536.6,5487.15,5532.7
20-Aug-10,5518.55,5540.7,5508.85,5524.2
23-Aug-10,5527.7,5544.55,5516.2,5537.9
24-Aug-10,5541.7,5542.6,5481.1,5499.7
25-Aug-10,5491.85,5499.85,5444.7,5453.9
26-Aug-10,5466,5480.65,5448.15,5468.1
27-Aug-10,5474.45,5476.55,5385.9,5401.4
30-Aug-10,5443.55,5459.9,5381.55,5407.2
31-Aug-10,5390.35,5405.4,5340.55,5394
01-Sep-10,5406.9,5472.35,5406.9,5466
02-Sep-10,5494.45,5505.7,5474.55,5482.1
03-Sep-10,5493.35,5502.5,5472.55,5479.6
06-Sep-10,5503.85,5584.4,5503.85,5573
07-Sep-10,5579.9,5612.55,5578.4,5594.8
08-Sep-10,5572.75,5613.45,5563.9,5597.9
09-Sep-10,5606.9,5635.85,5598.5,5629.7
13-Sep-10,5657.4,5754.8,5657.4,5745.7
14-Sep-10,5763.7,5817.05,5753.4,5773.1
15-Sep-10,5775.5,5841.35,5775.5,5831.7
16-Sep-10,5822.3,5867.45,5781.15,5794
17-Sep-10,5815.75,5864.65,5815.75,5855
20-Sep-10,5861.85,5949.3,5861.85,5943
21-Sep-10,5963.5,5992.05,5917.8,5962.6
22-Sep-10,5972.45,5989.55,5900.25,5944.9
23-Sep-10,5953.85,5957.75,5890.25,5917.4
24-Sep-10,5913.75,5981.75,5910.45,5973.9
27-Sep-10,6008.2,6025.75,5979.25,5990.9
28-Sep-10,5990.25,6004.9,5951.3,5987.3
29-Sep-10,6007.25,6026.05,5941.15,5952.8
30-Sep-10,5950.7,5988.5,5919.3,5975.2
01-Oct-10,5987.75,6096.6,5987.75,6089.6
04-Oct-10,6115.95,6168.15,6101.9,6114.4
05-Oct-10,6113.95,6144.25,6098.6,6106.2
06-Oct-10,6129.15,6179.15,6121.9,6151.5
07-Oct-10,6157.65,6172.85,6077.45,6091.8
08-Oct-10,6110.45,6120.55,6036.65,6073.2
11-Oct-10,6137.65,6137.65,6088.1,6111.2
12-Oct-10,6115.5,6115.5,6029.75,6063.2
13-Oct-10,6084.5,6196.65,6066.05,6191.8
14-Oct-10,6207.95,6240.2,6124.9,6143.6
15-Oct-10,6160.75,6164.9,6019.65,6030.7
18-Oct-10,6072.3,6072.3,5951.9,6041.9
19-Oct-10,6073.85,6094.1,5983.15,6000.5
20-Oct-10,5980.35,6010.6,5947.35,5961.8
21-Oct-10,5984.05,6089,5972.1,6079.3
22-Oct-10,6089.25,6100.15,6023.6,6051.2
25-Oct-10,6080.45,6128.7,6076.55,6083.1
26-Oct-10,6091.85,6096.8,6054.55,6061.9
27-Oct-10,6056.5,6059.9,5976.8,6001.1
28-Oct-10,6023.8,6053.8,5958.1,5975
29-Oct-10,6002.8,6011.65,5922.85,5999.3
01-Nov-10,6061.2,6106.45,6061.2,6095.9
02-Nov-10,6104.2,6120.65,6077.65,6104.8
03-Nov-10,6131.1,6162.75,6129.55,6142.7
04-Nov-10,6183.5,6255.3,6180.2,6251.4
05-Nov-10,6284.6,6304.9,6272.15,6280.4
08-Nov-10,6299.35,6299.35,6239.45,6245.8
09-Nov-10,6252.25,6283.5,6221.35,6275.4
10-Nov-10,6276.8,6281.3,6245.8,6251.6
11-Nov-10,6260.45,6274.75,6154.05,6168
12-Nov-10,6158.1,6179.95,6029.35,6043
15-Nov-10,6049.85,6097,6009,6090.6
16-Nov-10,6108.7,6108.7,5944.25,5962
18-Nov-10,6034.4,6034.4,5874.05,5974.1
19-Nov-10,5984.5,5984.5,5842.9,5865.9
22-Nov-10,5891.35,5989.4,5875,5980.6
23-Nov-10,5948.7,5948.9,5797.25,5908.4
24-Nov-10,5918.4,5951.9,5804.85,5832.7
25-Nov-10,5847.85,5866.65,5731.55,5748.9
26-Nov-10,5772.85,5781.1,5600.2,5687.4
29-Nov-10,5718.9,5778.3,5685.25,5768.5
30-Nov-10,5753.2,5841.95,5717.85,5817.3
01-Dec-10,5824.2,5930.2,5822.35,5921.9
02-Dec-10,5973.45,5994.1,5943.25,5967.6
03-Dec-10,5969,5977.45,5909.45,5937.7
06-Dec-10,5971.7,6009.35,5920.2,5930
07-Dec-10,5932.3,5936.15,5869.6,5904.9
08-Dec-10,5886.55,5888.75,5805.25,5827.5
09-Dec-10,5844.6,5847.9,5659.9,5682.2
10-Dec-10,5677.65,5775.5,5636.4,5768.6
13-Dec-10,5789.55,5831.25,5721.35,5826.1
14-Dec-10,5843.6,5879.15,5812.3,5869.8
15-Dec-10,5859,5868.8,5786.95,5812.7
16-Dec-10,5827.85,5869.25,5774.45,5862
20-Dec-10,5843.85,5894.25,5816.4,5858.8
21-Dec-10,5869.85,5919.2,5869.85,5913.1
22-Dec-10,5928.35,5938.65,5874,5899.4
23-Dec-10,5917.3,5920.6,5878.6,5889.7
24-Dec-10,5856.75,5918.45,5856.75,5913.7
27-Dec-10,5915.15,5944.35,5891.9,5898
28-Dec-10,5904,5909.6,5882.85,5895.3
29-Dec-10,5902.95,5961.2,5902.95,5956.6
30-Dec-10,5958.25,5999.95,5958.25,5996.7
31-Dec-10,5999.4,6044.65,5999.4,6034.7
03-Jan-11,6070.45,6079.4,6047.55,6056.2
04-Jan-11,6068.75,6080.2,6025.55,6042.5
05-Jan-11,6038.4,6038.4,5960.2,5976.4
06-Jan-11,5999,6009.25,5915.35,5935.6
07-Jan-11,5921.2,5935.55,5780.85,5798.5
10-Jan-11,5795.75,5798.85,5637.2,5656.9
11-Jan-11,5661.15,5715.65,5598.4,5648.9
12-Jan-11,5687.05,5762.55,5611.85,5753.3
13-Jan-11,5743,5758.4,5642.85,5657.8
14-Jan-11,5657.95,5728.3,5550.55,5564.1
17-Jan-11,5559.35,5597.8,5532.6,5557.8
18-Jan-11,5580.85,5623.75,5574.3,5618.8
19-Jan-11,5629.9,5644,5570.55,5596.9
20-Jan-11,5567.8,5630.9,5547.2,5615.9
21-Jan-11,5599.75,5628.2,5589.15,5607.4
24-Jan-11,5624.45,5664.65,5612.1,5652.4
25-Jan-11,5669.05,5703.35,5592.35,5598.2
27-Jan-11,5629.75,5629.75,5501.6,5509
28-Jan-11,5517.1,5517.1,5358.2,5412
31-Jan-11,5362.6,5430.75,5316.35,5411.5
01-Feb-11,5437.6,5439.9,5309.45,5324.1
